TABLE_NAME	COLUMN_NAME	DATA_TYPE	MAX_LENGTH	IS_NULLABLE	DEFAULT_VALUE	PRIMARY_KEY	FOREIGN_KEY	REFERENCED_TABLE	REFERENCED_COLUMN	UNIQUE_KEY
users	last_posted_at	datetime	8	YES	NULL	NULL	NULL	NULL	NULL	NULL
users	password_hash	varchar	64	YES	NULL	NULL	NULL	NULL	NULL	NULL
users	salt	varchar	32	YES	NULL	NULL	NULL	NULL	NULL	NULL
users	active	bit	1	NO	((0))	NULL	NULL	NULL	NULL	NULL
users	username_lower	varchar	60	NO	NULL	NULL	NULL	NULL	NULL	NULL
users	last_seen_at	datetime	8	YES	NULL	NULL	NULL	NULL	NULL	NULL
users	admin	bit	1	NO	((0))	NULL	NULL	NULL	NULL	NULL
users	last_emailed_at	datetime	8	YES	NULL	NULL	NULL	NULL	NULL	NULL
users	trust_level	int	4	NO	NULL	NULL	NULL	NULL	NULL	NULL
users	approved	bit	1	NO	((0))	NULL	NULL	NULL	NULL	NULL
users	approved_by_id	int	4	YES	NULL	NULL	NULL	NULL	NULL	NULL
users	approved_at	datetime	8	YES	NULL	NULL	NULL	NULL	NULL	NULL
users	previous_visit_at	datetime	8	YES	NULL	NULL	NULL	NULL	NULL	NULL
users	suspended_at	datetime	8	YES	NULL	NULL	NULL	NULL	NULL	NULL
users	suspended_till	datetime	8	YES	NULL	NULL	NULL	NULL	NULL	NULL
users	date_of_birth	date	3	YES	NULL	NULL	NULL	NULL	NULL	NULL
users	views	int	4	NO	((0))	NULL	NULL	NULL	NULL	NULL
users	flag_level	int	4	NO	((0))	NULL	NULL	NULL	NULL	NULL
users	ip_address	varchar	-1	YES	NULL	NULL	NULL	NULL	NULL	NULL
users	moderator	bit	1	YES	((0))	NULL	NULL	NULL	NULL	NULL
users	title	varchar	-1	YES	NULL	NULL	NULL	NULL	NULL	NULL
users	uploaded_avatar_id	int	4	YES	NULL	NULL	NULL	NULL	NULL	NULL
users	locale	varchar	10	YES	NULL	NULL	NULL	NULL	NULL	NULL
users	primary_group_id	int	4	YES	NULL	NULL	NULL	NULL	NULL	NULL
users	registration_ip_address	varchar	-1	YES	NULL	NULL	NULL	NULL	NULL	NULL
users	staged	bit	1	NO	((0))	NULL	NULL	NULL	NULL	NULL
users	first_seen_at	datetime	8	YES	NULL	NULL	NULL	NULL	NULL	NULL
users	silenced_till	datetime	8	YES	NULL	NULL	NULL	NULL	NULL	NULL
users	group_locked_trust_level	int	4	YES	NULL	NULL	NULL	NULL	NULL	NULL
users	manual_locked_trust_level	int	4	YES	NULL	NULL	NULL	NULL	NULL	NULL
users	secure_identifier	varchar	-1	YES	NULL	NULL	NULL	NULL	NULL	NULL
watched_words	id	int	4	NO	NULL	watched_words_pkey	NULL	NULL	NULL	NULL
watched_words	word	varchar	-1	NO	NULL	NULL	NULL	NULL	NULL	NULL
watched_words	action	int	4	NO	NULL	NULL	NULL	NULL	NULL	NULL
watched_words	created_at	datetime	8	NO	NULL	NULL	NULL	NULL	NULL	NULL
watched_words	updated_at	datetime	8	NO	NULL	NULL	NULL	NULL	NULL	NULL
web_crawler_requests	id	bigint	8	NO	NULL	web_crawler_requests_pkey	NULL	NULL	NULL	NULL
web_crawler_requests	date	date	3	NO	NULL	NULL	NULL	NULL	NULL	NULL
web_crawler_requests	user_agent	varchar	-1	NO	NULL	NULL	NULL	NULL	NULL	NULL
web_crawler_requests	count	int	4	NO	((0))	NULL	NULL	NULL	NULL	NULL
web_hook_event_types	id	int	4	NO	NULL	web_hook_event_types_pkey	NULL	NULL	NULL	NULL
web_hook_event_types	name	varchar	-1	NO	NULL	NULL	NULL	NULL	NULL	NULL
web_hook_event_types_hooks	web_hook_id	int	4	NO	NULL	NULL	NULL	NULL	NULL	NULL
web_hook_event_types_hooks	web_hook_event_type_id	int	4	NO	NULL	NULL	NULL	NULL	NULL	NULL
web_hook_events	id	int	4	NO	NULL	web_hook_events_pkey	NULL	NULL	NULL	NULL
web_hook_events	web_hook_id	int	4	NO	NULL	NULL	NULL	NULL	NULL	NULL
web_hook_events	headers	varchar	-1	YES	NULL	NULL	NULL	NULL	NULL	NULL
web_hook_events	payload	varchar	-1	YES	NULL	NULL	NULL	NULL	NULL	NULL
web_hook_events	status	int	4	YES	((0))	NULL	NULL	NULL	NULL	NULL
web_hook_events	response_headers	varchar	-1	YES	NULL	NULL	NULL	NULL	NULL	NULL
web_hook_events	response_body	varchar	-1	YES	NULL	NULL	NULL	NULL	NULL	NULL
web_hook_events	duration	int	4	YES	((0))	NULL	NULL	NULL	NULL	NULL
web_hook_events	created_at	datetime	8	NO	NULL	NULL	NULL	NULL	NULL	NULL
web_hook_events	updated_at	datetime	8	NO	NULL	NULL	NULL	NULL	NULL	NULL
web_hooks	id	int	4	NO	NULL	web_hooks_pkey	NULL	NULL	NULL	NULL
web_hooks	payload_url	varchar	-1	NO	NULL	NULL	NULL	NULL	NULL	NULL
web_hooks	content_type	int	4	NO	((1))	NULL	NULL	NULL	NULL	NULL
web_hooks	last_delivery_status	int	4	NO	((1))	NULL	NULL	NULL	NULL	NULL
web_hooks	status	int	4	NO	((1))	NULL	NULL	NULL	NULL	NULL
web_hooks	secret	varchar	-1	YES	NULL	NULL	NULL	NULL	NULL	NULL
web_hooks	wildcard_web_hook	bit	1	NO	((0))	NULL	NULL	NULL	NULL	NULL
web_hooks	verify_certificate	bit	1	NO	((1))	NULL	NULL	NULL	NULL	NULL
web_hooks	active	bit	1	NO	((0))	NULL	NULL	NULL	NULL	NULL
web_hooks	created_at	datetime	8	NO	NULL	NULL	NULL	NULL	NULL	NULL
web_hooks	updated_at	datetime	8	NO	NULL	NULL	NULL	NULL	NULL	NULL
